tcin,brand,productName,price,regPrice,rating,reviewCount,boughtPastMonth,formFactor,category,url,searchQuery
92391361,Nature's Craft,"Lion's Mane Complex Capsules, Brain Booster Nootropic Supplement with Chaga Maitake Shiitake and Reishi, Nature's Craft, 30ct",9.99,11.99,4.29,7,,Capsule,,https://www.target.com/p/-/A-92391361,mushroom supplement
1004097381,Frontier Co-Op,"Frontier Co-op Organic Slices Dried Lion's Mane Mushrooms, 4 oz (113 g)",19.99,19.99,5.0,1,,Other,,https://www.target.com/p/-/A-1004097381,mushroom supplement
1003406792,Rawmio,"Rawmio Oat Milk Mushroom Hot Chocolate, 8.5 oz (240 g)",18.99,18.99,0.0,0,,Chocolate,,https://www.target.com/p/-/A-1003406792,mushroom supplement
89311348,Lemme,"Lemme Matcha Gummies - Energy Metabolism Support - Matcha, CoQ10 &#38; Vitamin B12 - 60ct",29.99,29.99,4.3,634,80+ bought in last month,Gummy,,https://www.target.com/p/-/A-89311348,mushroom supplement
1007434715,NatureWise,"NatureWise Liver Balance Detox Supplement - Triple Repair Formula with Milk Thistle, Dandelion, Turmeric, Artichoke & Reishi Mushroom  120 Capsules",29.99,29.99,,,,Capsule,,https://www.target.com/p/-/A-1007434715,mushroom supplement
1002978369,RASA KOFFEE,"Rasa Adaptogen & Mushroom Sleep Blend, Instant, Deep Dream Cacao, 6.77 oz (192 g)",37.99,37.99,0.0,0,,Powder,,https://www.target.com/p/-/A-1002978369,mushroom supplement
1002456409,Mushroom Wisdom,"Mushroom Wisdom Maitake D Fraction®, Standard, 60 ml",22.99,22.99,5.0,5,,Other,,https://www.target.com/p/-/A-1002456409,mushroom supplement
1002734570,Dr. Mercola,"Dr. Mercola Fermented Mushroom Complex, 90 Capsules, Supports Immune & Digestive Health, Non-GMO",21.97,21.97,5.0,2,,Capsule,,https://www.target.com/p/-/A-1002734570,mushroom supplement
89291138,BLOOM NUTRITION,"BLOOM NUTRITION Greens and Superfoods Powder - Strawberry Kiwi - 30 ct: Dietary Supplement, Powder Form",39.99,39.99,,,,Powder,,https://www.target.com/p/-/A-89291138,mushroom supplement
86832863,BLOOM NUTRITION,"BLOOM NUTRITION Greens and Superfoods Powder - Coconut - 5.95oz/30ct: Dietary Supplements, Powder Form",39.99,39.99,,,70+ bought in last month,Powder,,https://www.target.com/p/-/A-86832863,mushroom supplement
86883246,Amen,"Amen Collagen Peptides 5 Types, Vitamin C, Hyaluronic Acid Capsules - 90ct",26.99,26.99,4.77,97,70+ bought in last month,Capsule,,https://www.target.com/p/-/A-86883246,mushroom supplement
93266592,Kuli Kuli,"Kuli Kuli Organic Gut Bliss Superfood Blend Dietary Supplement Powder - 6oz: 1 Package, Greens and Superfood Supplements",12.79,15.99,4.77,76,,Powder,,https://www.target.com/p/-/A-93266592,mushroom supplement
94684741,Nature's Bounty,Nature&#39;s Bounty Optimal Solutions Ultra Collagen Booster Capsules - 48ct,15.49,15.49,4.33,544,80+ bought in last month,Capsule,,https://www.target.com/p/-/A-94684741,mushroom supplement
1005700861,Lukaree,"Lukaree Soursop Graviola Extract Liquid Drop Plus Pure Botanical Sea Moss for Immunity, Liver & Antioxidant - 1 Fl.oz",23.95,31.99,4.5,2,,Liquid,,https://www.target.com/p/-/A-1005700861,mushroom supplement
1010766896,Gaia Herbs,Gaia Herbs Reishi Mushroom - Support a Healthy Immune System & Heart- Adaptogen Supplement for Longevity Support* - 40 Vegan Liquid Phyto-Capsules,29.69,29.69,0.0,0,,Liquid,,https://www.target.com/p/-/A-1010766896,mushroom supplement
1006633422,Veggimins,Veggimins Cordyceps Mushroom,24.99,24.99,,,,Other,,https://www.target.com/p/-/A-1006633422,mushroom supplement
1010766886,Gaia Herbs,"Gaia Herbs Everyday Mushrooms- Immune Support Mushroom Supplement for Daily Health Support* - With Reishi, Cordyceps - 40 Vegan Capsules (40 Servings)",29.69,29.69,0.0,0,,Capsule,,https://www.target.com/p/-/A-1010766886,mushroom supplement
1004371698,SuperSmart,SuperSmart Lion's Mane 1500mg per Day - Lion's Mane Extract 8:1 - Hericium Erinaceus Mushroom Supplement | Non-GMO - 90 Vegetarian Capsules,35.0,35.0,0.0,0,,Capsule,,https://www.target.com/p/-/A-1004371698,mushroom supplement
1004606746,BulkSupplements,BulkSupplements Turkey Tail Mushroom Extract Powder (VariantSize},17.97,17.97,,,,Powder,,https://www.target.com/p/-/A-1004606746,mushroom supplement
93441181,Youtheory,"Youtheory Mushroom Stress Complex, Organic Full-Spectrum Mushroom with L-Theanine, Help Reduce Stress and Promotes Sense of Calmness, 60 Vege Capsules",15.99,15.99,5.0,1,,Capsule,,https://www.target.com/p/-/A-93441181,mushroom supplement
91719538,Host Defense,"Host Defense MycoShield Throat Spray - Immune Support - Winter Mist, 1 fl oz (71 Servings)*",15.71,15.71,,,,Spray,,https://www.target.com/p/-/A-91719538,mushroom supplement
53063293,NeoCell,NeoCell Super Collagen Dietary Supplement Powder - 7oz,14.02,14.02,4.45,2028,,Powder,,https://www.target.com/p/-/A-53063293,mushroom supplement
1004617673,BulkSupplements,BulkSupplements White Button Mushroom Extract Powder (VariantSize},16.97,16.97,,,,Powder,,https://www.target.com/p/-/A-1004617673,mushroom supplement
1003955118,Pure Encapsulations,Pure Encapsulations M/R/S Mushroom Formula - Hypoallergenic - Promotes Immune Health and Provides Broad-Spectrum Physiological Support - 120 Capsules,74.5,74.5,0.0,0,,Capsule,,https://www.target.com/p/-/A-1003955118,mushroom supplement
1004606702,BulkSupplements,BulkSupplements Turkey Tail Mushroom Capsules (VariantSize},28.97,28.97,,,,Capsule,,https://www.target.com/p/-/A-1004606702,mushroom supplement
91719587,Host Defense,Host Defense MyCommunity Extract - 17 Species Blend - 1 fl oz (30 Servings)*,15.71,15.71,,,,Powder,,https://www.target.com/p/-/A-91719587,mushroom supplement
91719576,Host Defense,Host Defense MyCommunity Powder - 17 Species Blend - 100g (66 Servings)*,23.96,23.96,0.0,0,,Powder,,https://www.target.com/p/-/A-91719576,mushroom supplement
1005224761,The Genius Brand,"Genius Mushroom Supplement - Lions Mane, Cordyceps, Reishi - Brain Nootropic for Energy, Focus, Overall Wellness, & Immune Support, 180 Veggie Pills",39.99,39.99,0.0,0,,Other,,https://www.target.com/p/-/A-1005224761,mushroom supplement
1008963394,BioSchwartz,"Primal Beef Organ Supplement for Women, Supports Healthy Hair Skin & Nails, Hormone Balance, Promotes Women's Health & Well-Being, BioSchwartz, 60ct",14.95,17.94,0.0,0,100+ bought in last month,Other,,https://www.target.com/p/-/A-1008963394,mushroom supplement
91719599,Host Defense,Host Defense Turkey Tail Capsules - Digestive Health & Immune Support - 60 Capsules (30 Servings)*,25.46,25.46,,,,Capsule,,https://www.target.com/p/-/A-91719599,mushroom supplement
91719544,Host Defense,Host Defense MyCommunity Capsules - 17 Species Blend - 30 Capsules (15 Servings)*,15.71,15.71,,,,Powder,,https://www.target.com/p/-/A-91719544,mushroom supplement
1002617065,Om Mushrooms,"Om Mushrooms Mushroom Powder, Lion's Mane, 3.5 oz (100 g)",23.99,23.99,4.62,464,,Powder,,https://www.target.com/p/-/A-1002617065,mushroom supplement
91719566,Host Defense,Host Defense CordyChi Powder - Energy and Immune Support* - 3.5 oz (66 Servings),23.96,23.96,0.0,0,,Powder,,https://www.target.com/p/-/A-91719566,mushroom supplement
91719548,Host Defense,Host Defense Breathe* Capsules - Immune & Respiratory Support - 30 Capsules (15 Servings)*,15.71,15.71,,,,Capsule,,https://www.target.com/p/-/A-91719548,mushroom supplement
1002590295,Gaia Herbs,Gaia Herbs Lion's Mane Mushroom Gummies - Brain Support Supplement* - Made with Organic Lion's Mane Mushrooms - 60 Vegan Gummies (30 Servings),26.99,26.99,0.0,0,,Gummy,,https://www.target.com/p/-/A-1002590295,mushroom supplement
86838706,Amen,"Amen Vegan Collagen Builder + Vitamin C, Biotin, Whole Foods, Beauty Supplement - 30ct",24.99,24.99,4.65,54,,Other,,https://www.target.com/p/-/A-86838706,mushroom supplement
1006829545,Nutricost,"Nutricost Mushroom Complex (120 Capsules) – 10 Mushroom Blend with Reishi, Maitake, Shiitake, Lion’s Mane & more – GMO-Free, Gluten-Free",13.95,13.95,0.0,0,,Powder,,https://www.target.com/p/-/A-1006829545,mushroom supplement
90312349,Vimergy,"VIMERGY USDA Organic Wild Chaga Mushroom Extract Powder, Trial Size - 33 Servings",31.0,31.0,,,,Powder,,https://www.target.com/p/-/A-90312349,mushroom supplement
1001846603,Pattern Wellness,Pattern Wellness Lion's Mane Supplement - 90 Count,28.95,36.19,4.92,58,,Other,,https://www.target.com/p/-/A-1001846603,mushroom supplement
91719543,Host Defense,Host Defense Cordyceps Powder - Immune & Energy Support - 3.5 oz (66 Servings)*,23.96,23.96,0.0,0,,Powder,,https://www.target.com/p/-/A-91719543,mushroom supplement
1008267050,Primal Harvest,Primal Harvest Ashwagandha and Mushroom Extract Supplement 1 Pack,24.95,24.95,0.0,0,,Other,,https://www.target.com/p/-/A-1008267050,mushroom supplement
1004583837,BulkSupplements,BulkSupplements Chaga Mushroom Extract Powder 500 Grams (1.1lbs),33.97,33.97,,,,Powder,,https://www.target.com/p/-/A-1004583837,mushroom supplement
1005449082,SMNutrition,"Mushroom Gummies for Adults, Nootropic Mushroom Supplement for Cognitive Function & Immune Health Support, SMNutrition, 60ct",13.95,16.74,0.0,0,,Gummy,,https://www.target.com/p/-/A-1005449082,mushroom supplement
91719613,Host Defense,"Host Defense Reishi Extract, Mushroom Supplement, Plain, 1 fl oz",15.71,15.71,,,,Other,,https://www.target.com/p/-/A-91719613,mushroom supplement
1006460314,BioEmblem,BioEmblem Mushroom Complex - 10:1 Strength and 7 Species 90ct,19.99,19.99,0.0,0,,Other,,https://www.target.com/p/-/A-1006460314,mushroom supplement
91719520,Host Defense,Host Defense Cordyceps Capsules - Immune & Energy Support - 30 Capsules (15 Servings)*,15.71,15.71,,,,Capsule,,https://www.target.com/p/-/A-91719520,mushroom supplement
91719521,Host Defense,Host Defense MycoBotanicals Brain* Capsules - Brain Support Supplement - 60 Capsules (30 Servings)*,23.96,23.96,5.0,1,,Capsule,,https://www.target.com/p/-/A-91719521,mushroom supplement
1002789178,Best Naturals,"Best Naturals Lions Mane Mushroom Supplement 2100mg - 120 Capsules - Supports Mental Clarity, Focus & Immune Health",19.99,39.99,5.0,1,,Capsule,,https://www.target.com/p/-/A-1002789178,mushroom supplement
1001670447,EVLution Nutrition,Evlution Nutrition MushroomMode - Memory & Nerve Support - Iced Coffee - 20 Servings,16.25,20.31,5.0,3,,Coffee,,https://www.target.com/p/-/A-1001670447,mushroom supplement
86484088,Codeage,"Codeage Raw Wildcrafted Irish Sea Moss, Bladderwrack, Burdock, Spirulina & BioPerine Black Pepper Supplement - 120ct",34.99,34.99,4.88,48,,Other,,https://www.target.com/p/-/A-86484088,mushroom supplement
91719561,Host Defense,"Host Defense, CordyChi Capsules, Mushroom Mycelium Supplement with Cordyceps and Reishi, Unflavored, 30 Ct.",15.71,15.71,0.0,0,,Capsule,,https://www.target.com/p/-/A-91719561,mushroom supplement
1003053200,Wholesome Story,"DIM Supplement for Women & Men + Pomegranate, Broccoli & Black Pepper, Diindolylmethane Hormone & Estrogen Balance Supplement, Wholesome Story, 60ct",27.95,33.54,5.0,14,,Other,,https://www.target.com/p/-/A-1003053200,mushroom supplement
1005605260,Om Mushrooms,Om - Mushroom - Morning Energy Blend - Case of 10 - 0.28 oz,26.08,26.08,0.0,0,,Powder,,https://www.target.com/p/-/A-1005605260,mushroom supplement
92319698,Zoyava,"Zoyava Sea Moss All-in-One Supplement - Magic Moss, 60ct",32.99,32.99,1.0,1,,Other,,https://www.target.com/p/-/A-92319698,mushroom supplement
1006633384,Veggimins,"Veggimins Organic Lion's Mane Mushroom, 4oz",29.99,29.99,,,,Other,,https://www.target.com/p/-/A-1006633384,mushroom supplement
86740934,Codeage,"Codeage Meditate Vitamins, GABA, CognatiQ, Ashwagandha, DHH-B, Herbal Daily Supplement - 60ct",39.99,39.99,4.88,32,,Other,,https://www.target.com/p/-/A-86740934,mushroom supplement
1010549205,Vitacost,"Vitacost Root2® , MGC-5® Mushroom Complex, 60 Capsules",16.99,16.99,0.0,0,,Capsule,,https://www.target.com/p/-/A-1010549205,mushroom supplement
1006633016,Veggimins,"Veggimins Organic Lion's Mane Mushroom, 2oz",24.99,24.99,,,,Other,,https://www.target.com/p/-/A-1006633016,mushroom supplement
1006712672,Veggimins,Veggimins Organic Reishi Mushroom,24.99,24.99,,,,Other,,https://www.target.com/p/-/A-1006712672,mushroom supplement
1010548765,Vitacost,"Vitacost Root2, Maitake Mushroom Extract, 500 mg, 300 Capsules",22.99,22.99,0.0,0,,Capsule,,https://www.target.com/p/-/A-1010548765,mushroom supplement
90277698,Vimergy,"VIMERGY USDA Organic Cat’s Claw Extract, Trial Size - 30 Servings",27.0,27.0,,,,Other,,https://www.target.com/p/-/A-90277698,mushroom supplement
92323139,Zoyava,"Zoyava Lutein All in One Supplement, 60ct",18.99,18.99,5.0,1,,Other,,https://www.target.com/p/-/A-92323139,mushroom supplement
86890843,Codeage,"Codeage Gut Health Formula, L Glutamine, Zinc, Mushrooms, Licorice, Probiotics & Prebiotics Supplement - 180ct",39.99,39.99,4.74,114,,Other,,https://www.target.com/p/-/A-86890843,mushroom supplement
91719540,Host Defense,Host Defense Maitake Capsules - Immune & Cellular Health Support - 60 Capsules (30 Servings)*,25.46,25.46,,,,Capsule,,https://www.target.com/p/-/A-91719540,mushroom supplement
1006572523,BOOM Chaga,Boom Chaga Mushroom Superdrink Functional Tea – Mid-Day - 12fl oz,34.99,34.99,,,,Tea,,https://www.target.com/p/-/A-1006572523,mushroom supplement
1004936119,Carlyle,Carlyle Turkey Tail Mushroom Liquid Extract | 2 fl oz,9.99,9.99,1.0,1,,Liquid,,https://www.target.com/p/-/A-1004936119,mushroom supplement
90345933,BLOOM NUTRITION,"BLOOM NUTRITION Greens and Superfoods Powder - Pineapple - 1.03oz: Dietary Supplement, Package Quantity 5",9.99,9.99,4.36,64,,Powder,,https://www.target.com/p/-/A-90345933,mushroom supplement
1002728681,Om Mushrooms,"Om Mushrooms Relax, Mushroom Gummies, Blueberry, 56 Vegan Gummies",25.99,25.99,4.6,15,,Gummy,,https://www.target.com/p/-/A-1002728681,mushroom supplement
1001855833,NOW,NOW Foods Msm 8 oz,14.2,14.2,4.64,22,,Other,,https://www.target.com/p/-/A-1001855833,mushroom supplement
1005271971,BulkSupplements,BulkSupplements Organic Lion's Mane Powder (VariantSize},22.97,22.97,,,,Powder,,https://www.target.com/p/-/A-1005271971,mushroom supplement
92391369,Nature's Craft,"Lion's Mane Complex Capsules, Brain Booster Nootropic Supplement with Chaga Maitake Shiitake and Reishi, Nature's Craft, 120ct",22.99,27.59,4.5,6,,Capsule,,https://www.target.com/p/-/A-92391369,mushroom supplement
1002844580,Real Mushrooms,"Real Mushrooms Tremella, Organic Mushroom Extract Powder, 2.12 oz (60 g)",36.99,36.99,4.73,70,,Powder,,https://www.target.com/p/-/A-1002844580,mushroom supplement
1002930794,Balance of Nature,"Balance of Nature Fiber & Spice - Psyllium Husk, Flax Seed, Turmeric & Apple - 30 Servings",69.99,69.99,0.0,0,,Other,,https://www.target.com/p/-/A-1002930794,mushroom supplement
92391368,Nature's Craft,"Lion's Mane Complex Capsules, Brain Booster Nootropic Supplement with Chaga Maitake Shiitake and Reishi, Nature's Craft, 60ct",14.99,17.99,4.8,5,,Capsule,,https://www.target.com/p/-/A-92391368,mushroom supplement
1003055201,Best Naturals,"Best Naturals Day-to-Day L-Ergothioneine 25 mg with Maitake Mushrom, Lion's Mane Mushroom, Reishi Mushroom 90 Capsules",27.99,35.99,4.23,18,,Capsule,,https://www.target.com/p/-/A-1003055201,mushroom supplement
92344089,,Wellness Best of Box Discovery Set,14.99,14.99,4.45,36,,Other,,https://www.target.com/p/-/A-92344089,mushroom supplement
91365321,Carlyle,Carlyle Shiitake Mushroom Extract 3000mg | 200 Capsules,14.99,14.99,0.0,0,,Capsule,,https://www.target.com/p/-/A-91365321,mushroom supplement
92658727,Sunwarrior,"Be Well Organic Lion's Mane Powder, Plant-Based Mushroom Powder from Fruiting Body, Sunwarrior, 150g (60 servings)",19.97,27.96,4.78,18,,Powder,,https://www.target.com/p/-/A-92658727,mushroom supplement
86883212,Amen,Amen Organic Mimosa Pudica Seed Supplement 2-Month Supply - 120ct,26.99,26.99,4.45,9,,Other,,https://www.target.com/p/-/A-86883212,mushroom supplement
1008267031,Primal Harvest,Primal Harvest Ashwagandha and Mushroom Extract Supplement 2 Pack,49.9,49.9,0.0,0,,Other,,https://www.target.com/p/-/A-1008267031,mushroom supplement
91719611,Host Defense,Host Defense Stamets 7 - 7 Species Blend for Immune Support - 60 Capsules (30 Servings)*,29.96,29.96,,,,Powder,,https://www.target.com/p/-/A-91719611,mushroom supplement
90463746,Vimergy,"VIMERGY USDA Organic Reishi Mushroom  Extract Powder, 33 Servings",32.0,32.0,4.65,67,,Powder,,https://www.target.com/p/-/A-90463746,mushroom supplement
1002617364,Om Mushrooms,"Om Mushrooms Mushroom Powder, Chaga, 3.5 oz (100 g)",23.99,23.99,4.86,185,,Powder,,https://www.target.com/p/-/A-1002617364,mushroom supplement
84810722,Carlyle,Carlyle Maitake Mushroom 1600mg | 400 Capsules,22.99,22.99,0.0,0,,Capsule,,https://www.target.com/p/-/A-84810722,mushroom supplement
91719557,Host Defense,Host Defense Agarikon Capsules - Immune Support Mushroom Supplement - 60 Capsules (60 Servings)*,27.71,27.71,3.5,2,,Capsule,,https://www.target.com/p/-/A-91719557,mushroom supplement
1006823612,The Genius Brand,Genius Organic Mushroom Powder Unflavored 60 serv,24.99,24.99,0.0,0,,Powder,,https://www.target.com/p/-/A-1006823612,mushroom supplement
1004584412,BulkSupplements,BulkSupplements Chaga Mushroom Extract Capsules 360 Capsules,26.97,26.97,,,,Capsule,,https://www.target.com/p/-/A-1004584412,mushroom supplement
1004705499,BulkSupplements,BulkSupplements Organic Fenugreek Powder (VariantSize},15.97,15.97,,,,Powder,,https://www.target.com/p/-/A-1004705499,mushroom supplement
91719536,Host Defense,Host Defense Cordyceps Capsules - Immune & Energy Support - 120 Capsules (60 Servings)*,47.21,47.21,,,,Capsule,,https://www.target.com/p/-/A-91719536,mushroom supplement
1004606750,BulkSupplements,BulkSupplements Turkey Tail Mushroom Extract Powder (VariantSize},55.97,55.97,,,,Powder,,https://www.target.com/p/-/A-1004606750,mushroom supplement
1010548875,Shiloh Farms,"Shiloh Farms Organic Shiitake Mushrooms, 1 oz (28 g)",15.99,15.99,0.0,0,,Other,,https://www.target.com/p/-/A-1010548875,mushroom supplement
1003385793,Promax Nutrition,"Probase Nutrition Turkey Tail Mushroom, 100 mg, 120 Capsules",18.99,18.99,0.0,0,,Capsule,,https://www.target.com/p/-/A-1003385793,mushroom supplement
1006712321,Veggimins,Veggimins Organic Chaga Mushroom,24.99,24.99,,,,Other,,https://www.target.com/p/-/A-1006712321,mushroom supplement
1002978140,Real Mushrooms,"Real Mushrooms Chaga, Organic Mushroom Extract Powder, 2.12 oz (60 g)",36.99,36.99,0.0,0,,Powder,,https://www.target.com/p/-/A-1002978140,mushroom supplement
1005605273,Om Mushrooms,Om - Mushroom - Superfood - Gently Zen - 1 Each - 90 Count,29.82,31.53,4.74,243,,Other,,https://www.target.com/p/-/A-1005605273,mushroom supplement
1002978246,Frontier Co-Op,"Frontier Co-op Organic Dried Reishi Mushrooms, Slices, 4 oz (113 g)",21.99,21.99,0.0,0,,Other,,https://www.target.com/p/-/A-1002978246,mushroom supplement
1006440943,Swanson,Swanson Herbal Supplements Turkey Tail Mushroom 500 mg 120 Caps,20.89,20.89,4.43,35,,Other,,https://www.target.com/p/-/A-1006440943,mushroom supplement
1002456734,Mushroom Wisdom,"Mushroom Wisdom Maitake D-Fraction®, Standard, 360 Capsules",76.99,76.99,4.89,9,,Capsule,,https://www.target.com/p/-/A-1002456734,mushroom supplement
