productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,mushroomTypes,variantCount,tags,url
hostdefense.com_8095997952045,Host Defense,hostdefense.com,MycoBenefits® Mood* Capsules,Capsules,29.95,,Capsule,"Lion's Mane, Reishi",1,"Benefit Category_Relax & Recharge, Mushroom Species_Lion's Mane, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, MycoBenefits®, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/mycobenefits-mood-capsules
hostdefense.com_8093928751149,Host Defense,hostdefense.com,MycoBenefits® Beauty Capsules,Capsules,29.95,,Capsule,"Reishi, Chaga",1,"Benefit Category_Renewal & Balance, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, MycoBenefits®, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/mycobenefits-beauty-capsules
hostdefense.com_10905549514,Host Defense,hostdefense.com,MycoBotanicals® Liver* Capsules,Capsules,31.95,,Capsule,"Reishi, Chaga, Turkey Tail",1,"Benefit Category_Renewal & Balance, Ingredients_Mushrooms & Herbs, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Mushroom Species_Turkey Tail, Product Type_Capsules",https://hostdefense.com/products/mycobotanicals-liver-capsules
hostdefense.com_8041693184045,Host Defense,hostdefense.com,BrainPower Stack® Powder,Powder,31.95,,Powder,Lion's Mane,1,"Benefit Category_Memory & Cognition, Mushroom Species_Lion's Mane, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/brainpower-stack-powder
hostdefense.com_6854084886573,Host Defense,hostdefense.com,MycoBrew® Matcha,MycoBrew Drink Mixes,19.95,,Coffee,Lion's Mane,2,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Product Type_MycoBrew Drink Mix",https://hostdefense.com/products/mycobrew-matcha
hostdefense.com_7799594352685,Host Defense,hostdefense.com,Paul's Favorites Bundle,Capsules,138.28,,Other,"Lion's Mane, Turkey Tail",1,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Mushroom Species_Agarikon, Mushroom Species_Lion's Mane, Mushroom Species_Multi-Mushroom, Mushroom Species_Turkey Tail, Product Type_C",https://hostdefense.com/products/bundle-pauls-favorites
hostdefense.com_7567298822189,Host Defense,hostdefense.com,Turkey Tail & Agarikon Capsule Bundles,Capsules,60.27,,Capsule,Turkey Tail,2,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Mushroom Species_Agarikon, Mushroom Species_Multi-Mushroom, Mushroom Species_Turkey Tail, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/bundle-turkey-tail-agarikon
hostdefense.com_6854084657197,Host Defense,hostdefense.com,MycoBrew® Coffee,MycoBrew Drink Mixes,19.95,,Coffee,Lion's Mane,2,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Product Type_MycoBrew Drink Mix, SAVE20, SAVE25",https://hostdefense.com/products/mycobrew-coffee
hostdefense.com_7417768181805,Host Defense,hostdefense.com,MyCommunity® Powder,Powder,31.95,,Powder,Blend,1,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Lion's Man",https://hostdefense.com/products/mycommunity-powder
hostdefense.com_7417764905005,Host Defense,hostdefense.com,CordyChi® Powder,Powder,31.95,,Powder,"Reishi, Cordyceps",1,"Benefit Category_Relax & Recharge, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, New, Product Type_Powde",https://hostdefense.com/products/cordychi-powder
hostdefense.com_7417760972845,Host Defense,hostdefense.com,Breathe* Powder,Powder,31.95,,Powder,"Reishi, Chaga, Cordyceps",1,"Benefit Category_Energy & Exercise, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi",https://hostdefense.com/products/breathe-powder
hostdefense.com_9624154762,Host Defense,hostdefense.com,MycoShield® Cinnamon Throat Spray,Extract,10.95,,Spray,"Reishi, Chaga, Turkey Tail",3,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reish",https://hostdefense.com/products/mycoshield-cinnamon-throat-spray
hostdefense.com_6578406228013,Host Defense,hostdefense.com,Chaga Powder,Powder,31.95,,Powder,Chaga,1,"Benefit Category_Renewal & Balance, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Chaga, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/chaga-powder
hostdefense.com_1572534419501,Host Defense,hostdefense.com,Stamets 7® Powder,Powder,31.95,,Powder,Blend,2,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Lion's Mane, Mushroom Species_Maitake",https://hostdefense.com/products/stamets-7-powder
hostdefense.com_1572534190125,Host Defense,hostdefense.com,Lion's Mane Powder,Powder,31.95,,Powder,Lion's Mane,2,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Lion's Mane, New, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/lions-mane-powder
hostdefense.com_1572534091821,Host Defense,hostdefense.com,Turkey Tail Powder,Powder,31.95,,Powder,Turkey Tail,2,"Benefit Category_Digestion & Microbiome, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Turkey Tail, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/turkey-tail-powder
hostdefense.com_1572533993517,Host Defense,hostdefense.com,Cordyceps Powder,Powder,31.95,,Powder,Cordyceps,1,"Benefit Category_Energy & Exercise, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Cordyceps, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/cordyceps-powder
hostdefense.com_1572533796909,Host Defense,hostdefense.com,Reishi Powder,Powder,31.95,,Powder,Reishi,1,"Benefit Category_Relax & Recharge, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Reishi, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/reishi-powder
hostdefense.com_10133937162,Host Defense,hostdefense.com,Turkey Tail Capsules,Capsules,20.95,,Capsule,Turkey Tail,3,"Benefit Category_Digestion & Microbiome, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Turkey Tail, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/turkey-tail-capsules
hostdefense.com_9624155338,Host Defense,hostdefense.com,Turkey Tail Extract,Extract,20.95,,Other,Turkey Tail,2,"Benefit Category_Digestion & Microbiome, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Turkey Tail, Product Type_Extract, SAVE20, SAVE25",https://hostdefense.com/products/turkey-tail-extract
hostdefense.com_6854085083181,Host Defense,hostdefense.com,MycoBrew® Mocha,MycoBrew Drink Mixes,19.95,,Coffee,Lion's Mane,3,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Product Type_MycoBrew Drink Mix, SAVE20, SAVE25",https://hostdefense.com/products/mycobrew-mocha
hostdefense.com_6854084755501,Host Defense,hostdefense.com,MycoBrew® Cocoa,MycoBrew Drink Mixes,19.95,,Coffee,Lion's Mane,3,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Product Type_MycoBrew Drink Mix, SAVE20, SAVE25",https://hostdefense.com/products/mycobrew-cocoa
hostdefense.com_10133930250,Host Defense,hostdefense.com,Mesima Capsules,Capsules,33.95,,Capsule,Other,1,"Benefit Category_Immunity & Wellness, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/mesima-capsules
hostdefense.com_5048455626797,Host Defense,hostdefense.com,Elderberry Plus Syrup,Syrup,23.95,,Other,"Reishi, Chaga, Turkey Tail",1,"Benefit Category_Immunity & Wellness, Ingredients_Mushrooms & Herbs, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Mushroom Species_Turkey Tail, Product Type_Syrup,",https://hostdefense.com/products/elderberry-plus-syrup
hostdefense.com_4766231953453,Host Defense,hostdefense.com,MycoBotanicals® Microbiome* Powder,Powder,31.95,,Powder,"Lion's Mane, Reishi, Turkey Tail",1,"Benefit Category_Digestion & Microbiome, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Mushroom Species_Turkey Tail, Product Ty",https://hostdefense.com/products/mycobotanicals-microbiome-powder
hostdefense.com_1572534550573,Host Defense,hostdefense.com,MycoBotanicals® Brain & Body™* Powder,Powder,31.95,,Powder,"Lion's Mane, Reishi",1,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Product Type_Powder, SAVE20, SAVE25",https://hostdefense.com/products/mycobotanicals-brain-body-powder
hostdefense.com_484258775050,Host Defense,hostdefense.com,MycoShield® Winter Mist® Throat Spray,Extract,10.95,,Spray,"Reishi, Chaga, Turkey Tail",2,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reish",https://hostdefense.com/products/mycoshield-winter-mist-throat-spray
hostdefense.com_484252909578,Host Defense,hostdefense.com,MycoShield® Citrus Throat Spray,Extract,10.95,,Spray,"Reishi, Chaga, Turkey Tail",2,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reish",https://hostdefense.com/products/mycoshield-citrus-throat-spray
hostdefense.com_484242194442,Host Defense,hostdefense.com,MycoBotanicals® Energy* Capsules,Capsules,36.95,,Capsule,"Reishi, Chaga, Cordyceps",1,"Benefit Category_Energy & Exercise, Ingredients_Mushrooms & Herbs, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Product Type_Capsules, ",https://hostdefense.com/products/mycobotanicals-energy-capsules
hostdefense.com_10905561930,Host Defense,hostdefense.com,MycoBotanicals® Blood Sugar* Capsules,Capsules,31.95,,Capsule,"Reishi, Chaga, Maitake",1,"Benefit Category_Renewal & Balance, Ingredients_Mushrooms & Herbs, Mushroom Species_Chaga, Mushroom Species_Maitake, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Product Type_Capsules, SA",https://hostdefense.com/products/mycobotanicals-blood-sugar-capsules
hostdefense.com_10905296010,Host Defense,hostdefense.com,MycoBotanicals® Brain* Capsules,Capsules,31.95,,Capsule,"Lion's Mane, Reishi, Cordyceps",1,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms & Herbs, Mushroom Species_Lion's Mane, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/mycobotanicals-brain-capsules
hostdefense.com_10133935626,Host Defense,hostdefense.com,Stamets 7® Capsules,Capsules,20.95,,Capsule,Blend,3,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Lion's Mane, Mushroom Species_Maitake",https://hostdefense.com/products/stamets-7-capsules
hostdefense.com_10133933834,Host Defense,hostdefense.com,Reishi Capsules,Capsules,20.95,,Capsule,Reishi,3,"Benefit Category_Relax & Recharge, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Reishi, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/reishi-capsules
hostdefense.com_10133931850,Host Defense,hostdefense.com,MyCommunity® Capsules,Capsules,20.95,,Capsule,Blend,3,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Lion's Man",https://hostdefense.com/products/mycommunity-capsules
hostdefense.com_10133928202,Host Defense,hostdefense.com,Maitake Capsules,Capsules,33.95,,Capsule,Maitake,2,"Benefit Category_Renewal & Balance, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Maitake, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/maitake-capsules
hostdefense.com_10133913930,Host Defense,hostdefense.com,Lion's Mane Capsules,Capsules,20.95,,Capsule,Lion's Mane,3,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Lion's Mane, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/lions-mane-capsules
hostdefense.com_10133889162,Host Defense,hostdefense.com,CordyChi® Capsules,Capsules,20.95,,Capsule,"Reishi, Cordyceps",3,"Benefit Category_Relax & Recharge, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Product Type_Capsules, ",https://hostdefense.com/products/cordychi-capsules
hostdefense.com_10133887498,Host Defense,hostdefense.com,Cordyceps Capsules,Capsules,20.95,,Capsule,Cordyceps,3,"Benefit Category_Energy & Exercise, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Cordyceps, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/cordyceps-capsules
hostdefense.com_10133885450,Host Defense,hostdefense.com,Chaga Capsules,Capsules,33.95,,Capsule,Chaga,2,"Benefit Category_Renewal & Balance, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Chaga, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/chaga-capsules
hostdefense.com_10133883658,Host Defense,hostdefense.com,Breathe* Capsules,Capsules,20.95,,Capsule,"Reishi, Chaga, Cordyceps",3,"Benefit Category_Energy & Exercise, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi",https://hostdefense.com/products/breathe-capsules
hostdefense.com_10133878410,Host Defense,hostdefense.com,Agarikon Capsules,Capsules,36.95,,Capsule,Other,2,"Benefit Category_Immunity & Wellness, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Agarikon, Product Type_Capsules, SAVE20, SAVE25",https://hostdefense.com/products/agarikon-capsules
hostdefense.com_9624155146,Host Defense,hostdefense.com,Stamets 7® Extract,Extract,20.95,,Other,Blend,2,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Lion's Mane, Mushroom Species_Maitake",https://hostdefense.com/products/stamets-7-extract
hostdefense.com_9624155018,Host Defense,hostdefense.com,MycoShield® Peppermint Throat Spray,Extract,10.95,,Spray,"Reishi, Chaga, Turkey Tail",3,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reish",https://hostdefense.com/products/mycoshield-peppermint-throat-spray
hostdefense.com_9624154890,Host Defense,hostdefense.com,MycoShield® Licorice Throat Spray,Extract,10.95,,Spray,"Reishi, Chaga, Turkey Tail",2,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Multi-Mushroom, Mushroom Species_Reish",https://hostdefense.com/products/mycoshield-licorice-throat-spray
hostdefense.com_9624154506,Host Defense,hostdefense.com,MyCommunity® Extract,Extract,20.95,,Other,Blend,3,"Benefit Category_Immunity & Wellness, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Agarikon, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Lion's Man",https://hostdefense.com/products/mycommunity-extract
hostdefense.com_9624154250,Host Defense,hostdefense.com,Chaga Extract,Extract,20.95,,Other,Chaga,2,"18 15 9, Benefit Category_Renewal & Balance, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Chaga, Product Type_Extract, SAVE20, SAVE25",https://hostdefense.com/products/chaga-extract
hostdefense.com_9624154122,Host Defense,hostdefense.com,Lion's Mane Extract,Extract,20.95,,Other,Lion's Mane,2,"Benefit Category_Memory & Cognition, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Lion's Mane, Product Type_Extract, SAVE20, SAVE25",https://hostdefense.com/products/lions-mane-extract
hostdefense.com_9624153930,Host Defense,hostdefense.com,Reishi Extract,Extract,20.95,,Other,Reishi,2,"Benefit Category_Relax & Recharge, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Reishi, Product Type_Extract, SAVE20, SAVE25",https://hostdefense.com/products/reishi-extract
hostdefense.com_9624153802,Host Defense,hostdefense.com,Maitake Extract,Extract,20.95,,Other,Maitake,2,"Benefit Category_Renewal & Balance, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Maitake, Product Type_Extract, SAVE20, SAVE25",https://hostdefense.com/products/maitake-extract
hostdefense.com_9624153674,Host Defense,hostdefense.com,Cordyceps Extract,Extract,20.95,,Other,Cordyceps,2,"18 15 9, Benefit Category_Energy & Exercise, Ingredients_Mushrooms Only, Ingredients_Single Mushroom, Mushroom Species_Cordyceps, Product Type_Extract, SAVE20, SAVE25",https://hostdefense.com/products/cordyceps-extract
hostdefense.com_9624153546,Host Defense,hostdefense.com,CordyChi® Extract,Extract,20.95,,Other,"Reishi, Cordyceps",2,"18 15 9, Benefit Category_Relax & Recharge, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Species_Reishi, Product Type_E",https://hostdefense.com/products/cordychi-extract
hostdefense.com_9624153418,Host Defense,hostdefense.com,Breathe* Extract,Extract,20.95,,Other,"Reishi, Chaga, Cordyceps",2,"18 15 9, Benefit Category_Energy & Exercise, Ingredients_Multi-Mushroom, Ingredients_Mushrooms Only, Mushroom Species_Chaga, Mushroom Species_Cordyceps, Mushroom Species_Multi-Mushroom, Mushroom Speci",https://hostdefense.com/products/breathe-extract
